date,return
2023-01-18,-0.00747311
2023-01-19,-0.00380606
2023-01-20,0.01652824
2023-01-21,0.00163412
2023-01-22,-0.02006689
2023-01-23,-0.01057188
2023-01-24,-0.01177856
2023-01-25,0.01668653
2023-01-26,-0.00728521
2023-01-27,0.00809785
2023-01-28,-0.01288595
2023-01-29,-0.00593371
2023-01-30,-0.00076746
2023-01-31,-0.00273084
2023-02-01,0.00838610
2023-02-02,-0.00874067
2023-02-03,-0.01001627
2023-02-04,-0.00268073
2023-02-05,0.01144542
2023-02-06,-0.00411487
2023-02-07,0.03951106
2023-02-08,0.00670752
2023-02-09,-0.03035288
2023-02-10,0.00593824
2023-02-11,0.00160229
2023-02-12,-0.00564116
2023-02-13,-0.01075360
2023-02-14,0.01018574
2023-02-15,0.01948822
2023-02-16,-0.00565160
2023-02-17,0.04103979
2023-02-18,-0.00208752
2023-02-19,0.00756296
2023-02-20,0.01277649
2023-02-21,-0.02184026
2023-02-22,-0.01217153
2023-02-23,-0.00081599
2023-02-24,-0.02482646
2023-02-25,-0.00418725
2023-02-26,0.00765285
2023-02-27,-0.00108496
2023-02-28,-0.01077784
2023-03-01,0.00760135
2023-03-02,-0.00678961
2023-03-03,-0.00219428
2023-03-04,-0.00710480
2023-03-05,0.00383338
2023-03-06,-0.00594026
2023-03-07,-0.01050026
2023-03-08,0.00267449
2023-03-09,-0.01935983
2023-03-10,-0.00342195
2023-03-11,-0.01628808
2023-03-12,0.00026850
2023-03-13,0.01503221
2023-03-14,0.00370240
2023-03-15,0.00526963
2023-03-16,0.01266818
2023-03-17,0.00664309
2023-03-18,-0.01251286
2023-03-19,0.00043395
2023-03-20,0.00667997
2023-03-21,-0.02516374
2023-03-22,-0.03297383
2023-03-23,-0.00511930
2023-03-24,-0.00229716
2023-03-25,-0.00285504
2023-03-26,0.00498753
2023-03-27,-0.00119474
2023-03-28,0.01278984
2023-03-29,-0.00163532
2023-03-30,0.00318500
2023-03-31,0.00598694
2023-04-01,-0.00775473
2023-04-02,-0.00590694
2023-04-03,-0.00374806
2023-04-04,-0.00348688
2023-04-05,-0.01197053
2023-04-06,0.00102516
2023-04-07,-0.00269993
2023-04-08,0.00140030
2023-04-09,0.00158479
2023-04-10,0.00800447
2023-04-11,-0.00609418
2023-04-12,0.00185805
2023-04-13,-0.00222552
2023-04-14,-0.00362454
2023-04-15,-0.00494357
2023-04-16,0.00871766
2023-04-17,-0.00390298
2023-04-18,0.01156824
2023-04-19,-0.02711427
2023-04-20,-0.00976396
2023-04-21,-0.01062608
2023-04-22,0.00425738
2023-04-23,-0.00134888
2023-04-24,-0.00164014
2023-04-25,0.00608813
2023-04-26,0.00806839
2023-04-27,0.00323964
2023-04-28,0.00294425
