date,return
2020-08-07,-0.02119883
2020-08-08,0.04406273
2020-08-09,0.00786838
2020-08-10,0.03193754
2020-08-11,-0.05983494
2020-08-12,0.07095830
2020-08-13,0.04986339
2020-08-14,0.01561483
2020-08-15,0.01345291
2020-08-16,0.04614412
2020-08-17,-0.00241692
2020-08-18,-0.01877650
2020-08-19,-0.04259259
2020-08-20,0.08768536
2020-08-21,-0.05631298
2020-08-22,0.05904523
2020-08-23,0.00533808
2020-08-24,0.00766962
2020-08-25,-0.05620609
2020-08-26,0.01612903
2020-08-27,-0.05616606
2020-08-28,0.02975420
2020-08-29,0.02826633
2020-08-30,0.01038485
2020-08-31,-0.02478839
2020-09-01,0.03533788
2020-09-02,-0.04550898
2020-09-03,-0.07402760
2020-09-04,-0.00880759
2020-09-05,-0.11688312
2020-09-06,0.05108359
2020-09-07,0.00000000
2020-09-08,-0.00810015
2020-09-09,0.04751299
2020-09-10,0.03685330
2020-09-11,0.02734108
2020-09-12,0.03060546
2020-09-13,-0.01097482
2020-09-14,0.01958225
2020-09-15,-0.04481434
2020-09-16,-0.00536193
2020-09-17,0.03234501
2020-09-18,0.01109661
2020-09-19,-0.01355713
2020-09-20,-0.02421466
2020-09-21,-0.04896043
2020-09-22,0.01057828
2020-09-23,-0.03140265
2020-09-24,0.05259366
2020-09-25,0.00273785
2020-09-26,0.01365188
2020-09-27,0.00067340
2020-09-28,-0.00942127
2020-09-29,0.01834239
2020-09-30,0.00533689
2020-10-01,-0.01526211
2020-10-02,-0.00673854
2020-10-03,0.00271370
2020-10-04,0.02435724
2020-10-05,0.00594452
2020-10-06,-0.02495076
2020-10-07,0.01212121
2020-10-08,0.00199601
2020-10-09,0.00796813
2020-10-10,0.00000000
2020-10-11,0.00724638
2020-10-12,0.00981033
2020-10-13,-0.00453368
2020-10-14,-0.00585556
2020-10-15,0.00065445
2020-10-16,-0.02485284
2020-10-17,0.00603622
2020-10-18,0.00866667
2020-10-19,0.00396563
2020-10-20,-0.03554970
2020-10-21,0.04368601
2020-10-22,0.03008502
2020-10-23,-0.00253968
2020-10-24,0.01845958
2020-10-25,-0.01500000
2020-10-26,-0.01713198
2020-10-27,0.01678502
2020-10-28,-0.03492063
2020-10-29,-0.00592105
2020-10-30,-0.00132363
2020-10-31,0.01524188
2020-11-01,0.00326371
2020-11-02,-0.03188029
2020-11-03,0.00000000
2020-11-04,0.00134409
2020-11-05,0.05838926
2020-11-06,0.05136335
2020-11-07,-0.04583836
2020-11-08,0.03603034
2020-11-09,-0.00610128
2020-11-10,0.00061387
2020-11-11,0.01226994
2020-11-12,0.00848485
2020-11-13,0.02824519
2020-11-14,-0.01344243
2020-11-15,-0.01599526
2020-11-16,0.05839856
2020-11-17,0.04550626
2020-11-18,-0.01251360
2020-11-19,0.01542700
2020-11-20,0.05317417
2020-11-21,0.12570840
2020-11-22,-0.03203661
2020-11-23,0.09408983
2020-11-24,0.07216940
2020-11-25,-0.00080613
2020-11-26,-0.11335216
2020-11-27,-0.00272975
2020-11-28,0.05611314
2020-11-29,0.02462203
2020-11-30,0.04637437
2020-12-01,-0.05358582
2020-12-02,0.03746275
2020-12-03,0.02010669
2020-12-04,-0.07803701
2020-12-05,0.10732984
