date,1INCH,AAVE,ADA,ALCH,ALGO,ANKR,APE,APT,AR,ARB,ASTER,ATOM,AVAX,AXS,BAND,BAT,BCH,BLUR,BNB,BNT,BONK,BSV,BTC,CAKE,CELO,CFX,CHZ,COMP,CRV,CVC,DASH,DOGE,DOT,EGLD,ENA,ENJ,ENS,EOS,ETC,ETH,ETHW,FARTCOIN,FET,FIL,FLOKI,FLOW,GALA,GMT,GRT,HBAR,HOT,HYPE,ICP,ICX,IMX,INJ,IOST,IOTA,IP,JASMY,JST,JUP,KAS,KAVA,KSM,LAYER,LDO,LINK,LRC,LTC,LUNC,MANA,MASK,MEMEFI,MINA,MKR,MORPHO,NEAR,NEO,NOT,OGN,OM,ONDO,ONE,ONT,OP,ORDI,PENGU,PEPE,POL,PUMP,QNT,QTUM,RENDER,RSR,RUNE,RVN,S,SAND,SEI,SHIB,SNX,SOL,STORJ,STX,SUI,SUSHI,SXP,T,TAO,THETA,TIA,TON,TRB,TRUMP,TRX,TWT,UMA,UNI,VET,VIC,WIF,WLD,WLFI,XCN,XLM,XMR,XRP,XTZ,YFI,ZEC,ZIL,ZRO,ZRX
2025-07-02,283.25985718,148.48638916,-31.78539085,-5.63026142,132.42610168,-68.46273804,264.17559814,139.98060608,126.43170929,159.40383911,,25.94794464,122.76536560,143.31513977,-20.45643806,182.24470520,268.29730225,40.34555054,161.35394287,154.93995667,123.50621033,-5.79701042,167.02328491,102.71026611,250.11924744,138.50347900,166.35154724,327.83657837,141.97227478,-192.69981384,132.63003540,118.20442963,59.58745575,199.49824524,95.42112732,53.87062454,183.71078491,118.29782104,81.92599487,181.59542847,82.11667633,105.97509766,165.18450928,131.22540283,145.72479248,166.61614990,136.17309570,64.33075714,147.20899963,54.77433395,22.19065857,-191.01158142,179.76040649,226.71318054,107.40061951,185.83143616,103.94808960,70.00692749,94.92083740,45.42962646,54.38924408,135.93434143,80.40007782,156.46765137,27.69976044,54.33349228,231.64048767,88.69643402,10.18652630,155.39752197,76.09349060,131.41220093,81.89729309,60.62427521,74.53899384,226.71197510,-36.79901886,120.92593384,133.38862610,89.29124451,56.40080261,-19.09998894,159.24714661,101.65814972,-113.62965393,153.00364685,91.99521637,249.53211975,73.38316345,140.54327393,71.48970795,141.35511780,58.86343765,43.17964172,149.88172913,151.98785400,283.15374756,3.70388556,279.17706299,224.12405396,153.51599121,163.47753906,148.19804382,1.32269239,110.09148407,48.73311234,255.45977783,68.24617767,282.50527954,102.35349274,169.18797302,79.84155273,120.06124878,262.14651489,42.33242416,132.21389771,-10.53738499,309.16510010,275.45196533,62.25444031,-74.47453308,203.06065369,126.76075745,,0.46033415,115.22333527,62.72969437,162.09826660,12.59334469,202.52508545,19.43130875,205.80960083,18.50711250,172.33079529
2025-07-03,287.17980957,157.67993164,-5.09044456,-7.52886295,147.62615967,-85.51962280,260.97262573,147.55696106,117.97920990,165.22991943,,28.73282242,115.43364716,132.36834717,-19.55619049,174.23188782,268.27481079,31.65920067,165.15435791,147.26028442,127.75566864,-31.60105324,190.79579163,77.20158386,245.95494080,145.35188293,165.11924744,326.65142822,147.31312561,-226.28683472,133.42790222,132.93034363,76.33723450,207.43202209,109.43429565,41.13760757,180.43815613,117.47211456,85.14370728,207.27728271,73.34467316,131.84205627,153.22492981,136.81398010,149.54368591,162.25205994,141.93095398,46.82460403,139.41816711,41.69087982,28.16865158,-152.68865967,177.88940430,225.31779480,101.93478394,186.87371826,92.60881805,73.09505463,105.86515045,44.32011414,31.72542953,141.45603943,88.53077698,151.41213989,26.70546722,60.21285629,235.19183350,105.65586090,10.31545830,179.46156311,62.53933334,144.06547546,75.58599854,52.61186218,67.91372681,238.82237244,-18.74212837,130.08197021,122.56855011,91.21463013,55.84401703,-15.23408318,153.61517334,94.40804291,-126.14363861,158.87823486,100.98114014,246.50323486,80.11814880,127.77289581,69.84558868,137.52706909,54.36101532,54.75437164,152.07778931,153.74632263,284.04940796,9.87989902,283.55398560,219.97424316,143.95033264,187.29182434,163.23078918,-13.23530006,100.61588287,61.18545914,261.08514404,60.38924789,289.44027710,117.30653381,177.46000671,99.70976257,120.95277405,261.42425537,34.40087509,137.62971497,-12.25917244,296.78027344,288.75354004,51.44010925,-106.03261566,207.12168884,133.16940308,,-3.77820659,113.13342285,64.88810730,161.12776184,-9.47494888,190.04045105,17.58947945,193.58322144,3.38497925,167.31768799
2025-07-04,285.91931152,152.52203369,-5.79989862,-1.13578415,155.89640808,-94.88525391,252.29408264,142.13485718,110.92065430,157.77752686,,30.27314186,108.89496613,132.89109802,-21.98811913,169.60676575,265.60778809,20.12556648,165.60986328,143.27606201,103.34884644,-45.00450897,200.27891541,56.43053436,231.49522400,148.41571045,157.92459106,318.17425537,147.64573669,-245.05303955,124.68714905,136.54290771,80.16896057,211.49078369,109.36153412,37.80497360,177.57482910,116.67480469,78.90258026,213.30474854,65.40659332,131.39379883,137.26876831,150.46926880,152.00543213,152.54402161,146.76408386,42.54939651,127.39566803,26.77742958,28.40638542,-132.65788269,171.21128845,222.19705200,86.86003876,174.03492737,75.92637634,72.53843689,106.76348877,45.08630371,38.12930298,142.23760986,90.74980927,132.90925598,24.37210464,65.16808319,236.03634644,113.33486938,0.86722308,177.09599304,42.99211121,156.42665100,69.39697266,30.42458344,63.95075989,240.73304749,-19.69081688,124.34912109,106.51921082,81.93112183,50.51473236,-10.15191555,142.44580078,89.92576599,-134.86929321,164.36752319,90.36881256,264.00878906,72.40112305,111.35036469,68.31462860,136.53608704,51.41477966,48.24938965,152.38824463,151.45986938,275.40649414,16.19633293,272.29284668,219.27471924,127.57413483,202.69680786,161.43479919,-26.64350700,97.29111481,66.27555084,248.89654541,59.72208786,298.04171753,102.51425171,175.57560730,112.56001282,127.79851532,260.14318848,35.75226974,144.95005798,-13.44341373,279.44912720,272.59332275,32.58509064,-129.30471802,201.27343750,122.12585449,,-10.37441635,101.40570831,64.16964722,164.16133118,-18.56591797,168.93940735,18.90464973,180.56907654,-2.30953050,163.38108826
2025-07-05,278.17822266,156.11657715,9.14477921,8.14071274,157.44999695,-80.23464966,246.49359131,145.90045166,103.17898560,147.69964600,,29.67287254,105.43263245,145.09454346,-15.31892586,172.74005127,258.74356079,9.61513138,162.02351379,144.37361145,112.68552399,-52.99477768,199.03193665,44.50331497,231.25408936,149.06864929,160.03654480,309.35571289,153.29724121,-251.17411804,123.62306213,133.79521179,94.24203491,224.28268433,116.73458099,25.88570595,172.10226440,115.76573181,93.72923279,199.14396667,65.72548676,117.97176361,142.50396729,149.01625061,149.32041931,156.61872864,141.59822083,37.66249466,128.53791809,25.79874611,40.28474426,-120.40429688,167.00068665,215.84268188,87.57541656,172.56829834,57.61540222,80.53144836,111.23322296,52.23909378,36.14614105,135.18507385,94.65914154,133.65675354,34.39773560,71.04711914,230.41696167,116.63384247,11.73604202,172.62243652,47.06856918,160.41003418,74.66653442,26.24389076,57.73838425,243.03773499,-15.76035404,131.69354248,97.46625519,62.32736588,52.54267883,-9.72584915,142.18925476,102.95391083,-147.98526001,163.66928101,80.17350769,275.46704102,61.75762939,99.33029938,66.87078094,140.38058472,54.59914780,42.08581543,172.80522156,155.06805420,274.33944702,31.89983559,245.17201233,207.50143433,131.95379639,199.80131531,154.43147278,-21.72414970,96.81454468,56.38102341,233.52845764,79.71139526,303.38861084,108.34364319,167.02026367,99.19451141,137.57733154,256.41394043,38.11125946,151.64369202,-16.62950897,261.88775635,270.51864624,35.43705368,-142.06370544,196.59664917,132.08399963,,4.11453199,98.70360565,50.82804871,166.71098328,-7.25247765,146.54498291,26.16374969,179.13673401,-9.29124546,164.43511963
2025-07-06,271.36859131,168.88908386,41.50366974,13.59777737,165.07992554,-67.06274414,236.87727356,150.25585938,94.82914734,150.14816284,,34.30773163,112.96006012,172.95904541,3.42956662,185.67239380,249.36013794,14.10328960,162.76538086,152.95648193,134.19091797,-75.69039917,195.16088867,34.91665649,237.26234436,152.19305420,163.83807373,299.26623535,169.08659363,-249.46762085,127.91844177,129.28259277,108.46871948,226.43632507,127.95708466,21.68349266,179.86024475,114.83042908,129.28952026,197.55577087,65.67969513,110.89131927,151.76423645,153.42498779,160.23918152,158.78353882,148.63949585,33.68117905,128.96301270,29.72135353,49.80770874,-115.60398865,161.71131897,211.40191650,84.62201691,185.12022400,47.75465012,78.71256256,95.90588379,67.84721375,0.58653116,138.47422791,96.71972656,119.68181610,38.95321274,75.11865997,235.01000977,115.99246216,19.42662239,172.46679688,48.92094040,174.34779358,75.50019836,23.04320526,61.62395477,239.69512939,-56.50010681,138.21568298,98.13750458,47.34187317,64.92770386,-8.60577297,147.26387024,107.41226959,-143.90104675,168.53512573,89.70759583,289.62554932,71.42096710,102.36910248,65.63967133,142.17851257,57.25408936,52.17372131,195.33187866,164.78814697,270.44165039,53.06066132,229.20947266,201.87713623,146.97952271,189.52406311,150.68733215,-12.21909332,95.46694946,67.42084503,226.91374207,86.01100159,308.03677368,128.38662720,155.22145081,114.86901855,148.92254639,251.77619934,36.74501419,164.67767334,-6.02294970,245.23576355,287.60754395,45.22144318,-137.59770203,198.52416992,145.99266052,,15.43228245,103.18760681,48.08149719,166.01193237,19.08465195,135.51686096,32.23887634,181.62117004,-11.15421963,172.25625610
2025-07-07,283.18933105,177.98237610,68.74249268,15.24843216,182.72666931,-71.64554596,233.54058838,154.19918823,85.04837036,162.21139526,,42.83430099,109.69274139,195.77609253,7.03591681,187.42552185,241.99118042,17.64146996,163.87988281,155.55102539,170.96173096,-82.16683960,192.43511963,24.49417114,230.91870117,152.79994202,178.99761963,288.67300415,169.71209717,-248.30920410,114.89580536,134.81542969,131.55006409,222.18280029,120.38894653,17.30779266,179.14834595,114.18130493,166.31109619,202.63641357,56.53608704,118.32945251,153.08705139,159.24702454,175.41241455,155.55746460,157.64450073,27.15625000,122.59810638,19.84449387,51.32308197,-107.99640656,152.77053833,208.03689575,86.56700897,197.29545593,41.29521179,85.97924805,74.86668396,77.06198120,-58.72847366,159.25805664,101.39529419,99.77068329,35.25509644,79.66005707,240.41186523,114.45242310,34.03187561,160.33128357,37.00927734,193.29196167,47.59442139,9.23574734,62.14982224,241.68707275,-40.98063660,144.14779663,98.87832642,47.05265808,77.46545410,-2.47249937,144.40612793,110.30165863,-136.75599670,174.46690369,103.81830597,303.35748291,70.70907593,99.30706024,64.66033173,137.82704163,58.78491211,57.73292923,205.09851074,170.21669006,264.53775024,58.73247147,211.19255066,204.94018555,154.27899170,180.87738037,159.65464783,-4.41421318,97.54010773,75.89115143,226.54302979,90.40020752,311.40951538,132.26788330,146.15632629,126.14772034,147.62780762,250.23576355,37.17572021,171.61592102,2.34743190,224.41500854,291.98666382,51.23992920,-110.99748230,188.57438660,162.18353271,,22.84432411,104.12817383,50.79393387,173.97608948,32.50510025,148.72538757,32.71113586,178.42047119,-7.16569328,171.55462646
2025-07-08,289.77618408,179.65808105,72.72441864,14.77438450,195.55242920,-93.96881104,224.26942444,163.80682373,72.84848022,174.56134033,,42.84561157,108.82123566,220.39450073,6.27166986,191.47369385,233.91894531,16.10921478,162.61317444,156.44987488,216.04695129,-93.93081665,188.03297424,11.53660774,215.94665527,150.80397034,176.40980530,279.85333252,176.04745483,-225.42181396,109.44980621,137.79083252,144.97241211,219.38029480,123.56281281,15.08140182,177.93865967,113.07251740,196.87086487,201.82992554,57.42162323,107.90660095,163.17085266,173.10791016,189.48313904,144.05734253,164.87396240,24.48886108,115.57218170,8.96634102,48.24095917,-104.66708374,144.59066772,198.14228821,85.53811646,207.29699707,32.10588837,85.88397980,41.67527390,86.96511841,-118.20931244,184.52447510,95.76541138,83.12030792,20.28929710,81.74327087,246.05778503,114.22573853,40.16328430,135.69926453,31.75679207,204.17405701,30.81505013,-6.21945524,54.33546066,240.73844910,-29.30453873,152.13597107,97.12130737,40.19572449,91.01243591,3.08297992,145.47976685,111.51448822,-132.62211609,180.44126892,115.02115631,308.34558105,79.23155212,96.63984680,63.99091721,142.93540955,62.18008041,61.33952332,220.06883240,175.13365173,259.56875610,66.07211304,189.89758301,203.92034912,146.27285767,156.87127686,151.63185120,-1.95178199,99.65843964,71.36952209,217.41900635,100.72784424,315.48193359,149.93536377,135.16273499,140.32769775,151.72422791,249.59315491,35.41207123,181.51782227,-3.98457170,196.12005615,291.64239502,48.03402328,-59.45938873,184.14472961,173.97108459,,23.95829201,96.66300201,49.74919128,182.73197937,35.46797562,158.62251282,33.46674728,174.50263977,-7.85508823,175.08648682
2025-07-09,296.68783569,192.23950195,72.18518829,13.25867939,206.77267456,-124.24102020,215.17027283,170.59509277,55.43537903,177.99676514,,51.32112503,104.70246124,242.80761719,-2.31606174,192.30926514,233.59284973,15.50193405,162.59150696,151.62698364,258.54064941,-93.96656036,186.25265503,0.01123132,187.25914001,149.30560303,180.71813965,270.37710571,179.02928162,-198.27655029,103.93357086,141.13920593,178.00177002,215.51075745,131.77709961,4.48517799,173.45545959,110.84732056,213.75915527,213.32896423,55.94911194,82.76804352,169.98754883,164.99591064,209.29307556,134.41775513,175.65341187,15.17626095,111.58041382,3.36186886,37.36211014,-94.83322906,135.75042725,187.08013916,88.04695129,218.14794922,24.94708633,85.25483704,23.62084198,89.81962585,-190.89746094,199.11035156,91.38802338,66.90075684,2.83868575,81.47858429,253.09098816,116.78527832,27.50177765,110.20944977,22.31783676,214.10910034,32.94055557,-22.70879364,61.42551041,244.01066589,-30.96687889,155.21856689,92.72520447,28.23502922,94.80356598,4.20768738,159.03256226,110.61136627,-127.14038086,183.05194092,125.45783234,290.86254883,88.02640533,101.94995880,63.85511780,139.39691162,62.55976105,65.65896606,222.29409790,173.97572327,253.99758911,66.08671570,177.25047302,202.23182678,152.14030457,143.17405701,137.83503723,0.45749071,97.48806763,65.98794556,227.08851624,100.77493286,314.74444580,169.98970032,136.11660767,144.68858337,154.65571594,244.98863220,33.35194397,197.95440674,-8.27714920,165.87258911,296.23773193,46.26444626,-11.28098583,184.10183716,183.37426758,,15.44236851,97.16432953,51.65617752,184.81945801,22.68925095,159.79095459,43.20298767,170.63339233,-11.68713284,176.19181824
2025-07-10,302.32379150,204.23957825,90.05947876,22.76109886,217.21035767,-143.96382141,205.01045227,172.67814636,33.32081223,163.92214966,,54.49167252,88.85025024,241.12345886,0.90028465,187.76805115,228.79191589,25.88600731,164.41609192,141.75091553,283.57580566,-93.27931213,188.14727783,-6.43127012,169.82159424,143.58969116,182.13926697,263.61560059,174.20979309,-176.76361084,108.55971527,145.87298584,184.82682800,210.18737793,136.81701660,-3.94071698,174.03765869,110.37303162,183.17935181,225.09249878,50.05836487,79.34348297,172.60079956,150.77716064,220.41535950,116.09910583,170.66403198,5.98900890,112.11940765,-5.42342901,31.07988548,-82.87974548,128.12969971,174.16500854,79.59838867,219.24539185,23.30031586,90.51693726,10.55179310,88.42059326,-267.37814331,205.02410889,90.99573517,44.31461716,-9.80430126,81.94261169,248.39369202,124.24837494,3.04208112,107.14495850,22.82136917,224.17366028,10.55368614,-38.31951523,53.82474136,239.85511780,-17.77938843,149.87921143,94.19667053,20.16482925,81.37457275,5.41476345,155.93597412,106.91568756,-119.49396515,184.57038879,118.94505310,273.21932983,93.68827057,113.68801117,50.07287598,136.76528931,48.91467285,69.46109772,218.94148254,171.47747803,243.70727539,77.86374664,162.07588196,194.36711121,143.42546082,121.91777802,134.23698425,15.49103451,96.77853394,69.96180725,221.90113831,97.51948547,299.52832031,176.60615540,131.09365845,146.69671631,156.67074585,239.36135864,31.64007950,211.89642334,-21.39670563,133.43431091,300.98623657,44.24891663,41.03038406,187.34066772,183.61480713,,3.42891645,105.15632629,64.91473389,193.43234253,4.64894342,141.44993591,39.05482483,154.07495117,-19.51410294,164.85629272
2025-07-11,313.09521484,201.28622437,117.57390594,21.03888130,211.43211365,-171.25843811,191.69651794,163.56172180,17.11222458,166.17955017,,60.77560043,62.79208755,237.00494385,-12.50359154,185.62672424,224.16618347,27.71344757,156.44946289,129.84570312,286.89395142,-85.95005798,190.61660767,-14.46563244,157.74340820,147.77644348,179.84426880,257.17687988,156.90229797,-155.10794067,89.11251068,143.82701111,182.26043701,203.14875793,122.13788605,-12.17315102,159.20268250,109.91448212,156.31872559,229.33837891,46.97148895,80.90292358,161.13262939,114.98519135,211.87591553,80.91895294,145.21243286,-0.75240493,110.94586182,-28.75113869,26.35288620,-63.71854019,113.99447632,161.93020630,64.41999054,211.68157959,21.99900055,84.81599426,-6.51525164,79.68981171,-335.74380493,195.81820679,84.80731964,22.18608284,-21.52750969,74.14808655,229.89306641,121.60137177,-8.92924690,88.80725098,14.44770622,225.54748535,-21.45237923,-51.14516068,51.63493347,225.68899536,-7.06855297,133.16238403,99.56826019,15.56054688,73.36214447,4.43716431,153.85646057,85.34691620,-123.75008392,180.16259766,105.99667358,261.22280884,102.75785828,106.93720245,32.23585892,125.19387817,62.74073029,54.68846512,200.32402039,158.92065430,233.40554810,69.87643433,147.33560181,189.05982971,92.60926056,106.77671051,127.66158295,12.33229256,85.41479492,76.75168610,225.00221252,93.78923798,290.59317017,175.02362061,117.63648987,133.29411316,153.21856689,234.23591614,19.31870651,220.36257935,-33.49378967,106.44226074,291.40057373,14.79506111,97.28609467,182.76690674,176.64533997,,-33.15701294,82.38894653,57.64588165,202.01820374,-33.51335526,134.06114197,36.80703354,131.17474365,-20.26063919,156.86592102
2025-07-12,319.60076904,191.75299072,109.15190887,19.75802422,205.16276550,-197.91209412,181.30657959,155.15476990,3.26268053,160.55671692,,68.26771545,24.96754646,221.59388733,-25.25917625,200.84031677,216.11039734,16.02475739,149.93869019,109.35614014,272.05203247,-95.38028717,197.30804443,-16.89042282,135.49983215,159.32736206,179.72544861,242.54386902,133.50042725,-140.66992188,74.44939423,132.36303711,178.33000183,188.83998108,105.97919464,-21.40500450,129.36833191,109.45331573,117.75460052,247.00897217,37.28775406,92.31061554,141.98377991,75.81509399,175.10491943,41.83010101,115.77143097,-1.63232172,95.34783173,-60.08415222,16.02941132,-48.53303909,96.24359131,146.15042114,42.60322189,191.07281494,23.12167168,75.72298431,-25.49700356,63.51490784,-380.77075195,184.64187622,41.02214050,-33.68451691,-39.66437149,70.53636169,205.90692139,119.71292877,-41.92171478,51.55912018,-6.26412868,208.59121704,-65.22268677,-76.51532745,38.75965881,205.20983887,-0.26712120,106.37587738,86.12843323,11.45334816,65.46195984,-0.72366166,122.03053284,58.45884705,-118.71369171,167.96929932,91.26844788,242.59912109,112.57788086,114.26512146,36.93484116,116.26065826,68.82376099,26.10111427,175.35871887,137.93011475,224.17828369,24.80863190,124.69451141,181.50433350,51.66969681,98.65731812,134.24555969,3.70363021,73.09359741,73.28830719,228.50959778,76.56096649,275.04492188,149.31123352,106.74990082,142.58561707,142.63694763,223.97425842,19.75105667,225.82801819,-49.99439240,81.93956757,299.87258911,-21.71106911,157.36297607,177.62246704,156.69769287,,-54.29755020,63.38626480,85.25233459,203.67633057,-56.96726990,123.56727600,32.56527328,101.76700592,-20.16206932,139.39431763
